تَهَوُّدٌ,مصدر,تَهَوَّدَ,مذكر,مفرد,
تَهَوُّسٌ,مصدر,تَهَوَّسَ,مذكر,مفرد,
تَهَوُّشٌ,مصدر,تَهَوَّشَ,مذكر,مفرد,
تَهَوُّمٌ,مصدر,تَهَوَّمَ,مذكر,مفرد,
تَهَيُّؤٌ,مصدر,تَهَيَّأَ,مذكر,مفرد,
تَهَيُّبٌ,مصدر,تَهَيَّبَ,مذكر,مفرد,
تَهَيُّجٌ,مصدر,تَهَيَّجَ,مذكر,مفرد,
تَهيُّمٌ,مصدر,تَهَيَّمَ,مذكر,مفرد,
تَواؤُمٌ,مصدر,تَوَاءمَ,مذكر,مفرد,
تَوَاتُرٌ,مصدر,تَوَاتَرَ,مذكر,مفرد,
تَواثُبٌ,مصدر,تَوَاثَبَ,مذكر,مفرد,
تَوَاجُدٌ,مصدر,تَواجَدَ,مذكر,مفرد,
تَوَاجُهٌ,مصدر,تَوَاجَهَ,مذكر,مفرد,
تَوَادٌّ,مصدر,تَوَادَّ,مذكر,مفرد,
تَوَادُعٌ,مصدر,تَوَادَعَ,مذكر,مفرد,
تَوَارُثٌ,مصدر,تَوارَثَ,مذكر,مفرد,
تَوَارُدٌ,مصدر,تَوَارَدَ,مذكر,مفرد,
تَوَارِي,مصدر,تَوَارَى,مذكر,مفرد,
تَوَازُنٌ,مصدر,تَوَازَنَ,مذكر,مفرد,
تَوازِي,مصدر,تَوازَى,مذكر,مفرد,
تَوَاصُفٌ,مصدر,تَوَاصَفَ,مذكر,مفرد,
تَوَاقُفٌ,مصدر,تَوَاقَفَ,مذكر,مفرد,
تَوَاصُلٌ,مصدر,تَوَاصَلَ,مذكر,مفرد,
تَوَاصِي,مصدر,تَوَاصى,مذكر,مفرد,
تَوَاضُعٌ,مصدر,تَوَاضَع,مذكر,مفرد,
تَوَاطُؤٌ,مصدر,تَوَاطَأَ,مذكر,مفرد,
تَوَاعُدٌ,مصدر,تَوَاعَدَ,مذكر,مفرد,
تَوَافُدٌ,مصدر,تَوَافَدَ,مذكر,مفرد,
تَوَافُرٌ,مصدر,تَوَافَرَ,مذكر,مفرد,
تَوَافُقٌ,مصدر,تَوَافَقَ,مذكر,مفرد,
تَوَاقُحٌ,مصدر,تَوَاقَحَ,مذكر,مفرد,
تَوَجُّدٌ,مصدر,تَوَجَّدَ,مذكر,مفرد,
تَوَاكُلٌ,مصدر,تَوَاكَلَ,مذكر,مفرد,
تَوَالُدٌ,مصدر,تَوَالَدَ,مذكر,مفرد,
تَوَالِي,مصدر,تَوَالَى,مذكر,مفرد,
تَوانِي,مصدر,تَوَانَى,مذكر,مفرد,
تَوَاهُبٌ,مصدر,تَوَاهَبَ,مذكر,مفرد,
تَوَتُّرٌ,مصدر,تَوَتَّرَ,مذكر,مفرد,
تَوَثُّبٌ,مصدر,تَوَثَّبَ,مذكر,مفرد,
تَوَثُّقٌ,مصدر,تَوَثَّقَ,مذكر,مفرد,
تَوَجُّبٌ,مصدر,تَوَجَّبَ,مذكر,مفرد,
تَوَدُّعٌ,مصدر,تَوَدَّعَ,مذكر,مفرد,
تَوَجُّسٌ,مصدر,تَوَجَّسَ,مذكر,مفرد,
تَوَجُّعٌ,مصدر,تَوَجَّعَ,مذكر,مفرد,
تَوَجُّهٌ,مصدر,تَوجَّهَ,مذكر,مفرد,
تَوَحُّدٌ,مصدر,تَوَحَّدَ,مذكر,مفرد,
تَوَحُّشٌ,مصدر,تَوَحَّشَ,مذكر,مفرد,
تَوَحُّلٌ,مصدر,تَوَحَّلَ,مذكر,مفرد,
تَوَحُّمٌ,مصدر,تَوَحَّمَ,مذكر,مفرد,
تَوَخِّي,مصدر,تَوَخَّى,مذكر,مفرد,
تَوَدُّدٌ,مصدر,تَوَدَّدَ,مذكر,مفرد,
تَوَسُّعٌ,مصدر,تَوَسَّعَ,مذكر,مفرد,
تَوَرُّدٌ,مصدر,تَوَرَّدَ,مذكر,مفرد,
تَوَرُّطٌ,مصدر,تَوَرَّطَ,مذكر,مفرد,
تَوَرُّعٌ,مصدر,تَوَرَّعَ,مذكر,مفرد,
تَوَرُّكٌ,مصدر,تَوَرَّكَ,مذكر,مفرد,
تَوَرُّمٌ,مصدر,تَوَرَّمَ,مذكر,مفرد,
تَوَزُّرٌ,مصدر,تَوَزَّرَ,مذكر,مفرد,
تَوَزُّعٌ,مصدر,تَوَزَّعَ,مذكر,مفرد,
تَوسُّخٌ,مصدر,تَوَسَّخَ,مذكر,مفرد,
تَوسُّدٌ,مصدر,تَوَسَّدَ,مذكر,مفرد,
تَوَطُّدٌ,مصدر,تَوَطَّدَ,مذكر,مفرد,
تَوَسُّلٌ,مصدر,تَوَسَّلَ,مذكر,مفرد,
تَوَسُّمٌ,مصدر,تَوَسَّمَ,مذكر,مفرد,
تَوَسُّنٌ,مصدر,تَوَسَّنَ,مذكر,مفرد,
تَوَشُّحٌ,مصدر ,تَوَشَّحَ,مذكر,مفرد,
تَوَشْوُشٌ,مصدر,تَوَشْوَشَ,مذكر,مفرد,
تَوشِّي,مصدر,تَوَشَّى,مذكر,مفرد,
تَوَصُّلٌ,مصدر,تَوَصَّلَ,مذكر,مفرد,
تَوَضُّؤٌ,مصدر,تَوَضَّأ,مذكر,مفرد,
تَوَضُّحٌ,مصدر,تَوَضَّحَ,مذكر,مفرد,
تَوَفِّي,مصدر,تَوَفَّى,مذكر,مفرد,
تَوَطُّنٌ,مصدر,تَوَطَّنَ,مذكر,مفرد,
تَوَظُّفٌ,مصدر,تَوَظَّفَ,مذكر,مفرد,
تَوَعُّدٌ,مصدر,تَوَعَّدَ,مذكر,مفرد,
تَوَعُّرٌ,مصدر,تَوَعَّرَ,مذكر,مفرد,
تَوَعُّكٌ,مصدر,تَوَعَّكَ,مذكر,مفرد,
تَوَغُّرٌ,مصدر,تَوَغَّرَ,مذكر,مفرد,
تَوَغُّلٌ,مصدر,تَوَغَّلَ,مذكر,مفرد,
تَوَفُّرٌ,مصدر,تَوَفَّرَ,مذكر,مفرد,
تَوَفُّقٌ,مصدر,تَوَفَّقَ,مذكر,مفرد,
تَوَلُّجٌ,مصدر,تَوَلَّجَ,مذكر,مفرد,
تَوَقُّحٌ,مصدر,تَوَقَّحَ,مذكر,مفرد,
تَوَقُّدٌ,مصدر,تَوَقَّدَ,مذكر,مفرد,
تَوَقُّرٌ,مصدر,تَوَقَّرَ,مذكر,مفرد,
تَوَقُّعٌ,مصدر,تَوَقَّعَ,مذكر,مفرد,
تَوَقُّفٌ,مصدر,تَوَقَّفَ,مذكر,مفرد,
تَوَقِّي,مصدر,تَوَقَّى,مذكر,مفرد,
تَوَكُّؤٌ,مصدر,تَوَكَّأَ,مذكر,مفرد,
تَوَكُّدٌ,مصدر,تَوَكَّدَ,مذكر,مفرد,
تَوَكُّلٌ,مصدر,تَوَكَّلَ,مذكر,مفرد,
تَوَهُّنٌ,مصدر,تَوَهَّنَ,مذكر,مفرد,
تَوَلُّدٌ,مصدر,تَوَلَّدَ,مذكر,مفرد,
تَوَلُّعٌ,مصدر,تَوَلَّعَ,مذكر,مفرد,
تَوَلُّهٌ,مصدر,تَوَلَّهَ,مذكر,مفرد,
تَوَلْوُلٌ,مصدر,تَوَلْوَلَ,مذكر,مفرد,
تَوَلِّي,مصدر,تَوَلَّى,مذكر,مفرد,
تَتْوِيهٌ,مصدر,تَوَّهَ,مذكر,مفرد,
تَوَهُّجٌ,مصدر,تَوَهَّجَ,مذكر,مفرد,
تَوَهُّدٌ,مصدر,تَوَهَّدَ,مذكر,مفرد,
تَوَهُّمٌ,مصدر,تَوَهَّمَ,مذكر,مفرد,
تَياسُرٌ,مصدر,تَياسَرَ,مذكر,مفرد,
تَيامُنٌ,مصدر,تَيامَنَ,مذكر,مفرد,
تَيَسُّرٌ,مصدر,تَيَسَّرَ,مذكر,مفرد,
تَيَفُّعٌ,مصدر,تَيَفَّعَ,مذكر,مفرد,
تَيَقُّظٌ,مصدر,تَيَقَّظَ,مذكر,مفرد,
تَيَقُّنٌ,مصدر,تَيَقَّنَ,مذكر,مفرد,
تَيَمُّمٌ,مصدر,تَيَمَّمَ,مذكر,مفرد,
تَيَمُّنٌ,مصدر,تَيَمَّنَ,مذكر,مفرد,
مُثَابَرَةٌ,مصدر,ثَابَرَ,مؤنث,مفرد,
ثَأْرٌ,مصدر,ثَأَرَ,مذكر,مفرد,
أثْآرٌ,مصدر,ثَأَرَ,مؤنث,جمع,
ثَارَاتٌ,مصدر,ثَأَرَ,مؤنث,جمع,
ثَوَرَانٌ,مصدر,ثَارَ,مذكر,مفرد,
ثِقَافٌ,مصدر,ثَاقَفَ,مذكر,مفرد,
أَثْقِفَةٌ,مصدر,ثَاقَفَ,مؤنث,جمع,
ثُقُفٌ,مصدر,ثَاقَفَ,مؤنث,جمع,
ثبَاتٌ,مصدر,ثَبَتَ,مذكر,مفرد,
ثُبُوتٌ,مصدر,ثَبَتَ,مذكر,مفرد,
ثُبُورٌ,مصدر,ثَبَرَ,مذكر,مفرد,
ثُخونَةٌ,مصدر,ثَخُنَ,مؤنث,مفرد,
ثَرَاءٌ,مصدر,ثَرَا,NULL,NULL,
تَثْرِيبٌ,مصدر,ثَرَّبَ,مذكر,مفرد,
ثَرْثَرَةٌ,مصدر,ثَرْثَرَ,مؤنث,مفرد,
ثَرىً,مصدر,ثَرِيَ,مذكر,مفرد,
أثْرَاءٌ,مصدر,ثَرِيَ,مؤنث,جمع,
ثَقْبٌ,مصدر,ثَقَبَ,مذكر,مفرد,
أثْقَابٌ,مصدر,ثَقَبَ,مؤنث,جمع,
ثُقُوبٌ,مصدر,ثَقَبَ,مؤنث,جمع,
ثَقَافَةٌ,مصدر,ثَقُفَ,NULL,NULL,
تَثْلِيثٌ,مصدر,ثَلَّثَ,مذكر,مفرد,
ثَلْجٌ,مصدر,ثَلَجَ,مذكر,مفرد,
ثُلوجٌ,مصدر,ثَلَجَ,مؤنث,جمع,
ثَلْمٌ,مصدر,ثَلَمَ,مذكر,مفرد,
أَثْلامٌ,مصدر,ثَلَمَ,مؤنث,جمع,
تَثْنِيَةٌ,مصدر,ثَنَّى,مؤنث,مفرد,
مَجِيءٌ,مصدر,جَاءَ,مذكر,مفرد,
مُجَابَهَةٌ,مصدر,جَابَهَ,مؤنث,مفرد,
جاَئِحَةٌ,مصدر,جَاحَ,مؤنث,مفرد,
جَوَائِحُ,مصدر,جَاحَ,مؤنث,جمع,
جَوْدَةٌ,مصدر,جَادَ,مؤنث,مفرد,
مُجَادَلَةٌ,مصدر,جَادَلَ,مؤنث,مفرد,
جَوْرٌ,مصدر,جَارَ,مذكر,مفرد,
جِوَارٌ,مصدر,جَارَ,NULL,NULL,
مُجَارَاةٌ,مصدر,جَارَى,مؤنث,مفرد,
مَجَازٌ,مصدر,جَازَ,مذكر,مفرد,
جَوَازٌ,مصدر,جَازَ,مذكر,مفرد,
أَجْوِزَةٌ,مصدر,جَازَ,مؤنث,جمع,
مُجَازَفَةٌ,مصدر,جَازَفَ,مؤنث,مفرد,
مُجَازَاةٌ,مصدر,جَازَى,مؤنث,مفرد,
جَأْشٌ,مصدر,جَأْشٌ,مذكر,مفرد,
جَيَشَانٌ,مصدر,جَاشَ,مذكر,مفرد,
مجَاعَةٌ,مصدر,جَاعَ,مؤنث,مفرد,
مَجائِعُ,مصدر,جَاعَ,مؤنث,جمع,
جَوْفٌ,مصدر,جَافَ,مذكر,مفرد,
أَجْوَافٌ,مصدر,جَافَ,مؤنث,جمع,
مُجَافَاةٌ,مصدر,جَافَى,مؤنث,مفرد,
جَوَلاَنٌ,مصدر,جَالَ,مذكر,مفرد,
جَوْلٌ,مصدر,جَالَ,مذكر,مفرد,
جُولٌ,مصدر,جَالَ,مؤنث,جمع,
أَجْوَالٌ,مصدر,جَالَ,مؤنث,جمع,
مُجَالَسَةٌ,مصدر,جَالَسَ,مؤنث,مفرد,
مُجَامَعَةٌ,مصدر,جَامَعَ,مؤنث,مفرد,
جِمَاعٌ,مصدر,جامَعَ,مذكر,مفرد,
مُجَامَلَةٌ,مصدر,جَامَلَ,مؤنث,مفرد,
مُجَانَبَةٌ,مصدر,جَانَبَ,مؤنث,مفرد,
مُجَانَسَةٌ,مصدر,جَانَسَ,مؤنث,مفرد,
جِهَادٌ,مصدر,جَاهَدَ,مذكر,مفرد,
مُجَاهَدَةٌ,مصدر,جَاهَدَ,مؤنث,مفرد,
مُجَاهَرَةٌ,مصدر,جَاهَرَ,مؤنث,مفرد,
جِهَارٌ,مصدر,جَاهَرَ,NULL,NULL,
مُجَاوَبَةٌ,مصدر,جَاوَبَ,مؤنث,مفرد,
مُجَاوَرَةٌ,مصدر,جَاوَرَ,مؤنث,مفرد,
مُجَاوَزَةٌ,مصدر,جَاوَزَ,مؤنث,مفرد,
جَبْرٌ,مصدر,جَبَرَ,مذكر,مفرد,
جِبَايَةٌ,مصدر,جَبَى,مؤنث,مفرد,
جَثٌّ,مصدر,جَثَّ,مذكر,مفرد,
جِدٌّ,مصدر,جَدَّ,مذكر,مفرد,
تَجْدِيدٌ,مصدر,جَدَّدَ,مذكر,مفرد,
جَذٌّ,مصدر,جَذَّ,مذكر,مفرد,
أَجْذَاذٌ,مصدر,جَذَّ,مؤنث,جمع,
جَذْبٌ,مصدر,جَذَبَ,مذكر,مفرد,
تَجْذِيرٌ,مصدر,جَذَّرَ,مذكر,مفرد,
تَجْذِيرٌ,مصدر,جَذَّرَ,مذكر,مفرد,
تَجْذِيفٌ,مصدر,جَذَّفَ,مذكر,مفرد,
تَجْذِيفٌ,مصدر,جَذَّفَ,مذكر,مفرد,
جَذَلٌ,مصدر,جَذَلَ,مذكر,مفرد,
جَرٌّ,مصدر,جَرَّ,مذكر,مفرد,
تَجْرِبَةٌ,مصدر,جَرَّبَ,مؤنث,مفرد,
تَجَارِبُ,مصدر,جَرَّبَ,مؤنث,جمع,
تَجْرِيبٌ,مصدر,جَرَّبَ,مذكر,مفرد,
تَجْرِيدٌ,مصدر,جَرَّدَ,مذكر,مفرد,
جَرْدٌ,مصدر,جَرَدَ,مذكر,مفرد,
جَرَذٌ,مصدر ,جَرِذَ,مذكر,مفرد,
تَجْرِيذٌ,مصدر,جَرَّذَ,مذكر,مفرد,
تَجْرِيرٌ,مصدر,جَرَّرَ,مذكر,مفرد,
تَجْرِيسٌ,مصدر,جَرَّسَ,مذكر,مفرد,
جَرْسٌ,مصدر,جَرَسَ,مذكر,مفرد,
جُرُوسٌ,مصدر,جَرَسَ,مؤنث,جمع,
تَجْرِيشٌ,مصدر,جَرَّشَ,مذكر,مفرد,
جَرْشٌ,مصدر,جَرَشَ,مذكر,مفرد,
تَجْرِيفٌ,مصدر,جَرَّفَ,مذكر,مفرد,
جَرِيمَةٌ,مصدر,جَرَمَ,مؤنث,مفرد,
جَرَائِمُ,مصدر,جَرَمَ,مؤنث,جمع,
جُرْأَةٌ,مصدر,جَرُؤَ,مؤنث,مفرد,
جَرْيٌ,مصدر,جَرَى,مذكر,مفرد,
تَجْزِئَةٌ,مصدر,جَزَّأَ,مؤنث,مفرد,
تَجْزِيءٌ,مصدر,جَزَّأَ,مذكر,مفرد,
جَزْرٌ,مصدر,جَزَرَ,مذكر,مفرد,
تَجْزِيزٌ,مصدر,جَزَّزَ,مذكر,مفرد,
جَزَعٌ,مصدر,جَزَعَ,مذكر,مفرد,
جَزْفٌ,مصدر,جَزَفَ,مذكر,مفرد,
جَزَالَةٌ,مصدر,جَزَلَ,مؤنث,مفرد,
جَزَاءٌ,مصدر,جَزَى,مذكر,مفرد,
جَسٌّ,مصدر,جَسَّ,مذكر,مفرد,
تَجْسِيدٌ,مصدر,جَسَّدَ,مذكر,مفرد,
جَسَارَةٌ,مصدر,جَسَرَ,مؤنث,مفرد,
تَجْسِيمٌ,مصدر,جَسَّمَ,مذكر,مفرد,
جَشّ,مصدر,جَشَّ,مذكر,مفرد,
جَشَعٌ,مصدر,جَشِعَ,مذكر,مفرد,
جَشَمٌ,مصدر,جَشِمَ,مذكر,مفرد,
جَعْجَعَةٌ,مصدر,جَعْجَعَ,مؤنث,مفرد,
تَجْعِيدٌ,مصدر,جَعَّدَ,مذكر,مفرد,
جَفَافٌ,مصدر,جَفَّ,مذكر,مفرد,
جَفَاءٌ,مصدر,جَفَا,مذكر,مفرد,
جَفْوٌ,مصدر,جَفَا,مذكر,مفرد,
جَفْرٌ,مصدر,جَفَرَ,مذكر,مفرد,
تَجْفِيفٌ,مصدر,جَفَّفَ,مذكر,مفرد,
جَفْلٌ,مصدر,جَفَلَ,مذكر,مفرد,
جُفُولٌ,مصدر,جَفَلَ,مؤنث,جمع,
جَلاَلَةٌ,مصدر,جَلَّ,مؤنث,مفرد,
جَلاَلٌ,مصدر,جَلَّ,مذكر,مفرد,
جَلٌّ,مصدر,جَلَّ,مذكر,مفرد,
جَلاَءٌ,مصدر,جَلاَ,مذكر,مفرد,
جَلْبٌ,مصدر,جَلَبَ,مذكر,مفرد,
جِلْبَابٌ,مصدر,جَلْبَبَ,مذكر,مفرد,
جَلاَبِيبُ,مصدر,جَلْبَبَ,مؤنث,جمع,
جَلْجَلَةٌ,مصدر,جَلْجَلَ,مؤنث,مفرد,
تَجْلِيدٌ,مصدر,جَلَّدَ,مذكر,مفرد,
جَلْدٌ,مصدر,جَلَدَ,مذكر,مفرد,
جَلَدٌ,مصدر,جَلُدَ,مذكر,مفرد,
أَجْلاَدٌ,مصدر,جَلُدَ,مؤنث,جمع,
جِلْدٌ,مصدر,جَلُدَ,مؤنث,جمع,
جُلُوسٌ,مصدر,جَلَسَ,مذكر,مفرد,
تَجْمِيدٌ,مصدر,جَمَّدَ,مذكر,مفرد,
جَمْدٌ,مصدر,جَمَدَ,مذكر,مفرد,
جُمُودٌ,مصدر,جَمَدَ,مذكر,مفرد,
تَجْمِيعٌ,مصدر,جَمَعَ,مذكر,مفرد,
جَمْعٌ,مصدر,جَمَعَ,مذكر,مفرد,
جُمُوعٌ,مصدر,جَمَعَ,مؤنث,جمع,
تَجْمِيلٌ,مصدر,جَمَّلَ,مذكر,مفرد,
جَمَالٌ,مصدر,جَمُلَ,NULL,NULL,
جَمْهَرَةٌ,مصدر,جَمْهَرَ,مؤنث,مفرد,
جَنَابَةٌ,مصدر,جَنَبَ,مؤنث,مفرد,
جُنُونٌ,مصدر,جَنَّ,NULL,NULL,
تَجْنِيدٌ,مصدر,جَنَّدَ,مذكر,مفرد,
جَنْدَلَةٌ,مصدر,جَنْدَلَ,مؤنث,مفرد,
جِنَاسٌ,مصدر,جَنَسَ,مذكر,مفرد,
جِنَايَةٌ,مصدر,جَنَى,مؤنث,مفرد,
جَنىً,مصدر,جَنَى,مذكر,مفرد,
أَجْنَاءٌ,مصدر,جَنَى,مؤنث,جمع,
أَجْنٍ,مصدر,جَنَى,مؤنث,جمع,
جَهْدٌ,مصدر,جَهَدَ,مذكر,مفرد,
جُهُودٌ,مصدر,جَهَدَ,مؤنث,جمع,
جَهْرٌ,مصدر,جَهَرَ,مذكر,مفرد,
تَجْهِيزٌ,مصدر,جَهَّزَ,مذكر,مفرد,
جَهْلٌ,مصدر,جَهِلَ,مذكر,مفرد,
جَهْمٌ,مصدر,جَهَمَ,مذكر,مفرد,
تَجْوِيدٌ,مصدر,جَوَّدَ,مذكر,مفرد,
تَجْوِيزٌ,مصدر,جَوَّزَ,مذكر,مفرد,
تَجْوِيعٌ,مصدر,جَوَّعَ,مذكر,مفرد,
تَجْوِيفٌ,مصدر,جَوَّفَ,مذكر,مفرد,
تَجْوَالٌ,مصدر,جَوَّلَ,مذكر,مفرد,
جَوًى,مصدر,جَوِي,مذكر,مفرد,
تَجْيِيرٌ,مصدر,جَيَّرَ,مذكر,مفرد,
تَجْيِيشٌ,مصدر,جَيَّشَ,مذكر,مفرد,
مُحَابَاةٌ,مصدر,حَابَى,مؤنث,مفرد,
مُحَاجَّةٌ,مصدر,حَاجَّ,مؤنث,مفرد,
حَوْجٌ,مصدر,حاجَ,مذكر,مفرد,
مُحَاجَاةٌ,مصدر,حَاجَى,مؤنث,مفرد,
مَحِيدٌ,مصدر,حَادَ,مذكر,مفرد,
حَيْدٌ,مصدر,حادَ,مذكر,مفرد,
حُيودٌ,مصدر,حادَ,مؤنث,جمع,
أحْيادٌ,مصدر,حادَ,مؤنث,جمع,
مُحَادَثَةٌ,مصدر,حَادَثَ,مؤنث,مفرد,
مُحَاذَرَةٌ,مصدر,حَاذَرَ,مؤنث,مفرد,
مُحَاذَاةٌ,مصدر,حَاذَى,مؤنث,مفرد,
حَيْرَةٌ,مصدر,حَارَ,مؤنث,مفرد,
مُحَارَبَةٌ,مصدر,حَارَبَ,مؤنث,مفرد,
حَيْرٌ,مصدر,حَارَ-يَحَارُ,مذكر,مفرد,
أحْيَارٌ,مصدر,حَارَ-يَحَارُ,مؤنث,جمع,
حَوْزٌ,مصدر,حَازَ,مذكر,مفرد,
مُحَازَبَةٌ,مصدر,حَازَبَ,مؤنث,مفرد,
حَيْزٌ,مصدر,حَازَ-يَحِيزُ,مذكر,مفرد,
مُحَاسَبَةٌ,مصدر,حَاسَبَ,مؤنث,مفرد,
مُحَاسَنَةٌ,مصدر,حَاسَنَ,مؤنث,مفرد,
حَوْشٌ,مصدر,حَاشَ,مذكر,مفرد,
مُحَاشَاةٌ,مصدر,حَاشَى,مؤنث,مفرد,
حَيْصٌ,مصدر,حَاصَ,مذكر,مفرد,
مَحِيصٌ,مصدر,حَاصَ,مذكر,مفرد,
مُحَاصَرَةٌ,مصدر,حَاصَرَ,مؤنث,مفرد,
حَيْضٌ,مصدر,حَاضَ,مذكر,مفرد,
مُحَاضَرَةٌ,مصدر,حَاضَرَ,مؤنث,مفرد,
حِيطَةٌ,مصدر,حَاطَ,مؤنث,مفرد,
حَوْطٌ,مصدر,حاطَ,مذكر,مفرد,
حَوْفٌ,مصدر,حَافَ,مذكر,مفرد,
أَحْوَافٌ,مصدر,حَافَ,مؤنث,جمع,
حَيْفٌ,مصدر,حَافَ,مذكر,مفرد,
مُحَافَظَةٌ,مصدر,حَافَظَ,مؤنث,مفرد,
حِفَاظٌ,مصدر,حافَظَ,مذكر,مفرد,
حَوْقٌ,مصدر,حَاقَ,مذكر,مفرد,
حَوْقَةٌ,مصدر,حَاقَ,مؤنث,مفرد,
حِيَاكَةٌ,مصدر,حَاكَ,مؤنث,مفرد,
حَوْكٌ,مصدر,حاكَ,مذكر,مفرد,
مُحَاكَمَةٌ,مصدر,حَاكَمَ,مؤنث,مفرد,
مُحَاكَاةٌ,مصدر,حَاكَى,مؤنث,مفرد,
حَوْلٌ,مصدر,حَالَ,مذكر,مفرد,
أحْوَالٌ,مصدر,حَالَ,مؤنث,جمع,
حَيْلُولَةٌ,مصدر,حَالَ,مؤنث,مفرد,
حِيَالٌ,مصدر,حَالَ-يَحُولُ,مذكر,مفرد,
حَيْلٌ,مصدر,حَالَ-يَحِيلُ,مذكر,مفرد,
حُبٌّ,مصدر,حَبَّ,مذكر,مفرد,
أَحْيَالٌ,مصدر,حَالَ-يَحِيلُ,مؤنث,جمع,
حُيولٌ,مصدر,حَالَ-يَحِيلُ,مؤنث,جمع,
حَيْنٌ,مصدر,حَانَ,مذكر,مفرد,
حِوَارٌ,مصدر,حَاوَرَ,مذكر,مفرد,
مُحَاوَرَةٌ,مصدر,حَاوَرَ,مؤنث,مفرد,
مُحَاوَلَةٌ,مصدر,حَاوَلَ,مؤنث,مفرد,
حِيَادٌ,مصدر,حَايَدَ,مذكر,مفرد,
مُحَايَدَةٌ,مصدر,حَايَدَ,مؤنث,مفرد,
مَحَبَّةٌ,مصدر,حَبَّ,مؤنث,مفرد,
حَجٌّ,مصدر,حَجَّ,مذكر,مفرد,
تَحْبِيبٌ,مصدر,حَبَّبَ,مذكر,مفرد,
تَحْبِيذٌ,مصدر,حَبَّذَ,مذكر,مفرد,
تَحْبِيرٌ,مصدر,حَبَّرَ,مذكر,مفرد,
حُبورٌ,مصدر,حَبَرَ,مذكر,مفرد,
تَحْبِيسٌ,مصدر,حَبَّسَ,مذكر,مفرد,
حَبْسٌ,مصدر,حَبَسَ,مذكر,مفرد,
تَحْبِيلٌ,مصدر,حَبَّلَ,مذكر,مفرد,
حَتْمٌ,مصدر,حَتَمَ,مذكر,مفرد,
حُتومٌ,مصدر,حَتَمَ,مؤنث,جمع,
حَدٌّ,مصدر,حَدَّ,مذكر,مفرد,
تَحْجِيرٌ,مصدر,حَجَّرَ,مذكر,مفرد,
حِجْرٌ,مصدر,حَجَرَ,مذكر,مفرد,
حُجورٌ,مصدر,حَجَرَ,مؤنث,جمع,
حَجْرٌ,مصدر,حَجَرَ,مذكر,مفرد,
حَجْزٌ,مصدر,حَجَزَ,مذكر,مفرد,
حَجْمٌ,مصدر,حَجَمَ,مذكر,مفرد,
حُجومٌ,مصدر,حَجَمَ,مؤنث,جمع,
أَحْجامٌ,مصدر,حَجَمَ,مؤنث,جمع,
حِدادٌ,مصدر,حَدَّ,مذكر,مفرد,
تَحْدِيدٌ,مصدر,حَدَّدَ,مذكر,مفرد,
حُدودٌ,مصدر,حَدَّدَ,مؤنث,جمع,
حِدَّةٌ,مصدر,حَدَّ,مؤنث,مفرد,
تَحْدِيبٌ,مصدر,حَدَّبَ,مذكر,مفرد,
حَدَبٌ,مصدر,حَدِبَ,مذكر,مفرد,
أَحْدابٌ,مصدر,حَدِبَ,مؤنث,جمع,
حِدابٌ,مصدر,حَدِبَ,مؤنث,جمع,
تَحْدِيثٌ,مصدر,حَدَّثَ,مذكر,مفرد,
حُدوثٌ,مصدر,حَدَثَ,مذكر,مفرد,
حَداثَةٌ,مصدر,حَدُثَ,مؤنث,مفرد,
حَرارَةٌ,مصدر,حَرَّ,مؤنث,مفرد,
حَدَرٌ,مصدر,حَدِرَ,مذكر,مفرد,
حَدْسٌ,مصدر,حَدَسَ,مذكر,مفرد,
تَحْدِيقٌ,مصدر,حَدَّقَ,مذكر,مفرد,
حَدْمٌ,مصدر,حَدَمَ,مذكر,مفرد,
حَذْوٌ,مصدر,حَذا,مذكر,مفرد,
تَحْذِيرٌ,مصدر,حَذَّرَ,مذكر,مفرد,
حَذَرٌ,مصدر,حَذِرَ,مذكر,مفرد,
تَحْذِيقٌ,مصدر,حَذَّقَ,مذكر,مفرد,
حِذْقٌ,مصدر,حَذَقَ,NULL,NULL,
تَحْرِيزٌ,مصدر,حَرَّزَ,مذكر,مفرد,
حَرٌّ,مصدر,حَرَّ,مذكر,مفرد,
حُرورٌ,مصدر,حَرَّ,مؤنث,جمع,
حَراً,مصدر,حَرَا,مذكر,مفرد,
أَحْرَاءُ,مصدر,حَرَا,مؤنث,جمع,
حَرْبٌ,مصدر,حَرَبَ,مذكر,مفرد,
حُروبٌ,مصدر,حَرَبَ,مؤنث,جمع,
حَرْثٌ,مصدر,حَرَثَ,مذكر,مفرد,
حَرَجٌ,مصدر,حَرِجَ,مذكر,مفرد,
تَحْرِيرٌ,مصدر,حَرَّرَ,مذكر,مفرد,
حِرْصٌ,مصدر,حَرَصَ,مذكر,مفرد,
حَرَزٌ,مصدر,حَرِزَ,مذكر,مفرد,
أَحْرازٌ,مصدر,حَرِزَ,مؤنث,جمع,
حِراسَةٌ,مصدر,حَرَسَ,مؤنث,مفرد,
حَرْسٌ,مصدر,حَرَسَ,مذكر,مفرد,
حَرَسٌ,مصدر,حَرِسَ,مذكر,مفرد,
تَحْرِيشٌ,مصدر,حَرَّشَ,مذكر,مفرد,
حَرْشٌ,مصدر,حَرَشَ,مذكر,مفرد,
حِراشٌ,مصدر,حَرَشَ,مؤنث,جمع,
حَرَشٌ,مصدر,حَرِشَ,مذكر,مفرد,
حَرَقٌ,مصدر,حَرِقَ,مذكر,مفرد,
